delinquency_count,utilization,debt_to_income,credit_lines,income_inr,credit_age_months,region,source_dataset,current_limit_inr,current_balance_inr,account_id,action,increase_pct,proposed_limit,pd,risk_band,current_ead,proposed_ead,current_expected_loss,proposed_expected_loss,incremental_contribution,risk_adjusted_return,reason_codes,policy_checks,missing_model_fields
1,0.463206812317462,,,,,asia,taiwan_credit,239000.0,110700.0,LIQ-000340,Manual review,0.0,239000.0,0.3239248124523379,Very high,206925.0,206925.0,43568.29218085501,43568.29218085501,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.8227429320599173,,,,,asia,taiwan_credit,141000.0,116000.0,LIQ-000341,No change,0.0,141000.0,0.1311552128043488,Moderate,134750.0,134750.0,11487.5572015009,11487.5572015009,0.0,0.0,No reported delinquency in the harmonized source fields | High utilization with low estimated risk | Exposure limit reached,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.07766215394464139,,,,,asia,taiwan_credit,472000.0,36700.0,LIQ-000342,No change,0.0,472000.0,0.07474433347356034,Moderate,363175.0,363175.0,17644.42765101918,17644.42765101918,0.0,0.0,No reported delinquency in the harmonized source fields | Low utilization provides no evidence of additional need | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
1,0.9299455036202341,,,,,asia,taiwan_credit,78000.0,72500.0,LIQ-000343,Manual review,0.0,78000.0,0.3609430988851774,Very high,76625.0,76625.0,17977.222218849867,17977.222218849867,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.6474219172636034,,,,,asia,taiwan_credit,720000.0,466100.0,LIQ-000344,Increase 30%,0.3,936000.0,0.10742653511030126,Moderate,656525.0,818525.0,45843.333876138844,57155.348023253566,35314.76102369785,0.21799235199813488,No reported delinquency in the harmonized source fields,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.5201209808588667,,,,,asia,taiwan_credit,305000.0,158600.0,LIQ-000345,No change,0.0,305000.0,0.08234712963836745,Moderate,268400.0,268400.0,14366.280236709586,14366.280236709586,0.0,0.0,No reported delinquency in the harmonized source fields | Exposure limit reached,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.8122202070696264,,,,,asia,taiwan_credit,1151000.0,934900.0,LIQ-000346,Increase 30%,0.3,1496300.0,0.13399787456498716,Moderate,1096975.0,1355950.0,95545.0069931024,118101.37171065631,75750.50255542091,0.29250121654762395,No reported delinquency in the harmonized source fields | High utilization with low estimated risk,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
1,0.7930519392199754,,,,,asia,taiwan_credit,114000.0,90400.0,LIQ-000347,Manual review,0.0,114000.0,0.32811034529311955,Very high,108100.0,108100.0,23054.673412021046,23054.673412021046,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.4465927780492755,,,,,asia,taiwan_credit,636000.0,284000.0,LIQ-000348,No change,0.0,636000.0,0.08632687031535953,Moderate,548000.0,548000.0,30749.631206331065,30749.631206331065,0.0,0.0,No reported delinquency in the harmonized source fields | Exposure limit reached,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.8598162973870096,,,,,asia,taiwan_credit,328000.0,282000.0,LIQ-000349,Increase 30%,0.3,426400.0,0.13710775366716862,Moderate,316500.0,390300.0,28206.49262317827,34783.551566592345,23256.084115612157,0.3151230909974547,No reported delinquency in the harmonized source fields | High utilization with low estimated risk,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.5892426090860441,,,,,asia,taiwan_credit,282000.0,166200.0,LIQ-000350,No change,0.0,282000.0,0.10840032671474488,Moderate,253050.0,253050.0,17829.956738858025,17829.956738858025,0.0,0.0,No reported delinquency in the harmonized source fields | Exposure limit reached,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.5757687488393955,,,,,asia,taiwan_credit,144000.0,82900.0,LIQ-000351,No change,0.0,144000.0,0.09958469167168506,Moderate,128725.0,128725.0,8332.375633034479,8332.375633034479,0.0,0.0,No reported delinquency in the harmonized source fields | Exposure limit reached,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,1.1292290831860536,,,,,asia,taiwan_credit,516000.0,582700.0,LIQ-000352,Manual review,0.0,516000.0,0.19613037377187448,High,516000.0,516000.0,65782.12736308669,65782.12736308669,0.0,0.0,Customer-overextension safeguard | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": false}",credit_age_months | credit_lines | debt_to_income | income_inr
0,1.059217501169435,,,,,asia,taiwan_credit,543000.0,575200.0,LIQ-000353,No change,0.0,543000.0,0.1869573259929914,High,543000.0,543000.0,65986.5882092263,65986.5882092263,0.0,0.0,No reported delinquency in the harmonized source fields | Expected loss exceeds policy ceiling,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,1.0789335507908766,,,,,asia,taiwan_credit,1117000.0,1205200.0,LIQ-000354,No change,0.0,1117000.0,0.1869573259929914,High,1117000.0,1117000.0,135740.3665372114,135740.3665372114,0.0,0.0,No reported delinquency in the harmonized source fields | Expected loss exceeds policy ceiling,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.301384121479413,,,,,asia,taiwan_credit,674000.0,203100.0,LIQ-000355,No change,0.0,674000.0,0.07302105127930013,Moderate,556275.0,556275.0,26402.86044525524,26402.86044525524,0.0,0.0,No reported delinquency in the harmonized source fields | Exposure limit reached,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.8252520583417322,,,,,asia,taiwan_credit,238000.0,196400.0,LIQ-000356,No change,0.0,238000.0,0.1311552128043488,Moderate,227600.0,227600.0,19403.10218227536,19403.10218227536,0.0,0.0,No reported delinquency in the harmonized source fields | High utilization with low estimated risk | Exposure limit reached,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.7393859155439585,,,,,asia,taiwan_credit,182000.0,134600.0,LIQ-000357,No change,0.0,182000.0,0.10445677510176377,Moderate,170150.0,170150.0,11552.658184317319,11552.658184317319,0.0,0.0,No reported delinquency in the harmonized source fields | High utilization with low estimated risk | Exposure limit reached,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.5352742244883809,,,,,asia,taiwan_credit,144000.0,77100.0,LIQ-000358,No change,0.0,144000.0,0.09300480011477723,Moderate,127275.0,127275.0,7694.170857495377,7694.170857495377,0.0,0.0,No reported delinquency in the harmonized source fields | Exposure limit reached,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.3890111021108288,,,,,asia,taiwan_credit,912000.0,354800.0,LIQ-000359,Increase 30%,0.3,1185600.0,0.0753745722583789,Moderate,772700.0,977900.0,37857.2557896321,47910.716237454675,19657.562880279387,0.09579709005984106,No reported delinquency in the harmonized source fields,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.21653376301308683,,,,,asia,taiwan_credit,211000.0,45700.0,LIQ-000360,No change,0.0,211000.0,0.07036472565222679,Moderate,169675.0,169675.0,7760.437636277028,7760.437636277028,0.0,0.0,No reported delinquency in the harmonized source fields | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.6392324625310719,,,,,asia,taiwan_credit,916000.0,585500.0,LIQ-000361,Increase 30%,0.3,1190800.0,0.11213565824520577,Moderate,833375.0,1039475.0,60743.18522356394,75765.43868038293,43410.623899712344,0.21062893692242768,No reported delinquency in the harmonized source fields,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.7153373425852646,,,,,asia,taiwan_credit,492000.0,351900.0,LIQ-000362,Increase 30%,0.3,639600.0,0.10836577022598959,Moderate,456975.0,567675.0,32188.291101864037,39985.75009847512,28175.281619519184,0.25451925582221485,No reported delinquency in the harmonized source fields | High utilization with low estimated risk,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.5893615180775604,,,,,asia,taiwan_credit,434000.0,255800.0,LIQ-000363,Increase 30%,0.3,564200.0,0.10840032671474488,Moderate,389450.0,487100.0,27440.729705387308,34321.16944278895,18010.419064606136,0.1844384952852651,No reported delinquency in the harmonized source fields,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.5369904202576108,,,,,asia,taiwan_credit,287000.0,154100.0,LIQ-000364,No change,0.0,287000.0,0.09300480011477723,Moderate,253775.0,253775.0,15341.490546932935,15341.490546932935,0.0,0.0,No reported delinquency in the harmonized source fields | Exposure limit reached,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.4447926462695928,,,,,asia,taiwan_credit,538000.0,239300.0,LIQ-000365,No change,0.0,538000.0,0.08632687031535953,Moderate,463325.0,463325.0,25998.30817276157,25998.30817276157,0.0,0.0,No reported delinquency in the harmonized source fields | Exposure limit reached,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.36144867733075703,,,,,asia,taiwan_credit,346000.0,125100.0,LIQ-000366,No change,0.0,346000.0,0.07264242638855538,Moderate,290775.0,290775.0,13729.690996535923,13729.690996535923,0.0,0.0,No reported delinquency in the harmonized source fields | Exposure limit reached,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.38022363470211284,,,,,asia,taiwan_credit,275000.0,104600.0,LIQ-000367,No change,0.0,275000.0,0.0753745722583789,Moderate,232400.0,232400.0,11386.082885350717,11386.082885350717,0.0,0.0,No reported delinquency in the harmonized source fields | Exposure limit reached,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.46501962030712835,,,,,asia,taiwan_credit,550000.0,255800.0,LIQ-000368,No change,0.0,550000.0,0.08451901176507008,Moderate,476450.0,476450.0,26174.904051053967,26174.904051053967,0.0,0.0,No reported delinquency in the harmonized source fields | Exposure limit reached,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.6214266267031655,,,,,asia,taiwan_credit,319000.0,198200.0,LIQ-000369,No change,0.0,319000.0,0.09451349205903499,Moderate,288800.0,288800.0,17742.072729322048,17742.072729322048,0.0,0.0,No reported delinquency in the harmonized source fields | Exposure limit reached,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.876949422489242,,,,,asia,taiwan_credit,208000.0,182400.0,LIQ-000370,No change,0.0,208000.0,0.14642042254009177,Moderate,201600.0,201600.0,19186.932169653624,19186.932169653624,0.0,0.0,No reported delinquency in the harmonized source fields | High utilization with low estimated risk | Exposure limit reached,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.4830482828688062,,,,,asia,taiwan_credit,517000.0,249700.0,LIQ-000371,No change,0.0,517000.0,0.10071971691843155,Moderate,450175.0,450175.0,29471.9740664407,29471.9740664407,0.0,0.0,No reported delinquency in the harmonized source fields | Exposure limit reached,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.8034933532415153,,,,,asia,taiwan_credit,336000.0,270000.0,LIQ-000372,Increase 30%,0.3,436800.0,0.13399787456498716,Moderate,319500.0,395100.0,27828.00860028371,34412.664156407176,21619.872100680997,0.2859771441889021,No reported delinquency in the harmonized source fields | High utilization with low estimated risk,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
1,1.0397324058672308,,,,,asia,taiwan_credit,481000.0,500100.0,LIQ-000373,Manual review,0.0,481000.0,0.4019744298410222,Very high,481000.0,481000.0,125677.3054897956,125677.3054897956,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.3308635554046489,,,,,asia,taiwan_credit,261000.0,86400.0,LIQ-000374,No change,0.0,261000.0,0.06934387152945824,Moderate,217350.0,217350.0,9796.728810003038,9796.728810003038,0.0,0.0,No reported delinquency in the harmonized source fields | Exposure limit reached,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.22889554644546203,,,,,asia,taiwan_credit,159000.0,36400.0,LIQ-000375,No change,0.0,159000.0,0.08026424038307127,Moderate,128350.0,128350.0,6696.244914558679,6696.244914558679,0.0,0.0,No reported delinquency in the harmonized source fields | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.586494928346465,,,,,asia,taiwan_credit,1081000.0,634000.0,LIQ-000376,Increase 30%,0.3,1405300.0,0.10840032671474488,Moderate,969250.0,1212475.0,68293.56083437322,85431.2459867492,44741.85177587904,0.1839525204065332,No reported delinquency in the harmonized source fields,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.4185333135762997,,,,,asia,taiwan_credit,956000.0,400100.0,LIQ-000377,Increase 30%,0.3,1242800.0,0.08516958900453168,Moderate,817025.0,1032125.0,45230.69424667788,57138.68033334648,22765.714245276693,0.10583781611007295,No reported delinquency in the harmonized source fields,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
1,0.8333255280448338,,,,,asia,taiwan_credit,622000.0,518300.0,LIQ-000378,Manual review,0.0,622000.0,0.3043709133925956,Very high,596075.0,596075.0,117928.12993031941,117928.12993031941,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
1,0.8013175870567011,,,,,asia,taiwan_credit,272000.0,218000.0,LIQ-000379,Manual review,0.0,272000.0,0.32811034529311955,Very high,258500.0,258500.0,55130.740767876414,55130.740767876414,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.8031715409100992,,,,,asia,taiwan_credit,288000.0,231300.0,LIQ-000380,Increase 30%,0.3,374400.0,0.13399787456498716,Moderate,273825.0,338625.0,23849.779201792444,29493.769678469704,18494.043511102962,0.28540190603553955,No reported delinquency in the harmonized source fields | High utilization with low estimated risk,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
1,0.6888658666617542,,,,,asia,taiwan_credit,860000.0,592400.0,LIQ-000381,Manual review,0.0,860000.0,0.3547047913014613,Very high,793100.0,793100.0,182855.64048777282,182855.64048777282,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
1,0.7833546773788799,,,,,asia,taiwan_credit,278000.0,217800.0,LIQ-000382,Manual review,0.0,278000.0,0.32811034529311955,Very high,262950.0,262950.0,56079.79994163677,56079.79994163677,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.249382657281807,,,,,asia,taiwan_credit,232000.0,57900.0,LIQ-000383,No change,0.0,232000.0,0.0735944858898624,Moderate,188475.0,188475.0,9015.96847325968,9015.96847325968,0.0,0.0,No reported delinquency in the harmonized source fields | Exposure limit reached,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.5948974723948913,,,,,asia,taiwan_credit,1182000.0,703200.0,LIQ-000384,Increase 30%,0.3,1536600.0,0.10840032671474488,Moderate,1062300.0,1328250.0,74849.88359489776,93588.77707325893,50177.884176767635,0.18867412738021294,No reported delinquency in the harmonized source fields,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
1,0.6019162352131423,,,,,asia,taiwan_credit,339000.0,204000.0,LIQ-000385,Manual review,0.0,339000.0,0.32124426954279334,Very high,305250.0,305250.0,63738.878630659485,63738.878630659485,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.5456747025624383,,,,,asia,taiwan_credit,1105000.0,603000.0,LIQ-000386,Increase 30%,0.3,1436500.0,0.09412664759454485,Moderate,979500.0,1228125.0,59928.083357256844,75139.53790008277,42419.34140656467,0.1706157522637091,No reported delinquency in the harmonized source fields,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.18296650437901815,,,,,asia,taiwan_credit,141000.0,25800.0,LIQ-000387,No change,0.0,141000.0,0.07050781865063688,Moderate,112200.0,112200.0,5142.135214190947,5142.135214190947,0.0,0.0,No reported delinquency in the harmonized source fields | Low utilization provides no evidence of additional need | Incremental return below profitability hurdle,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.4812628556127172,,,,,asia,taiwan_credit,490000.0,235800.0,LIQ-000388,No change,0.0,490000.0,0.10071971691843155,Moderate,426450.0,426450.0,27918.75013191234,27918.75013191234,0.0,0.0,No reported delinquency in the harmonized source fields | Exposure limit reached,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
0,0.5660445585029248,,,,,asia,taiwan_credit,1345000.0,761300.0,LIQ-000389,Increase 30%,0.3,1748500.0,0.08711596043527224,Moderate,1199075.0,1501700.0,67898.07066830064,85034.32456067142,56468.291723824965,0.18659493341206101,No reported delinquency in the harmonized source fields,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": true, ""meets_profitability_hurdle"": true, ""payment_history_eligible"": true, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
1,0.5059405683962898,,,,,asia,taiwan_credit,357000.0,180600.0,LIQ-000390,Manual review,0.0,357000.0,0.3142663172901956,Very high,312900.0,312900.0,63917.05494206644,63917.05494206644,0.0,0.0,Reported delinquency | Manual review required,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
2,0.3780306230933042,,,,,asia,taiwan_credit,295000.0,111500.0,LIQ-000391,Freeze automatic increases,0.0,295000.0,0.39023444128816137,Very high,249125.0,249125.0,63191.15087084358,63191.15087084358,0.0,0.0,Repeated delinquency,"{""automatic_increases_enabled"": true, ""within_maximum_increase"": true, ""within_account_exposure"": true, ""within_expected_loss_ceiling"": false, ""meets_profitability_hurdle"": false, ""payment_history_eligible"": false, ""not_overextended"": true}",credit_age_months | credit_lines | debt_to_income | income_inr
